"latitude","longitude","presence","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
30.56500053,-84.95972443,1,19.3250007629395,12.5333337783813,43.5185165405273,631.605102539062,32.9000015258789,4.09999990463257,28.8000011444092,26.75,15.8333339691162,26.75,11.3000001907349,1468,178,78,24.5769023895264,476,259,476,356
30.82718151,-85.26186553,1,19.0458335876465,12.8083333969116,43.8641510009766,646.010314941406,32.9000015258789,3.70000004768372,29.2000007629395,26.6499996185303,19.9333343505859,26.6499996185303,10.8333330154419,1425,168,73,22.399227142334,447,271,447,371
30.80942167,-85.22803667,1,19.1499996185303,12.9166669845581,43.7853126525879,649.09375,33.0999984741211,3.59999990463257,29.4999980926514,26.783332824707,15.4333333969116,26.783332824707,10.8833332061768,1427,168,73,22.6387252807617,449,269,449,370
31.55792866,-88.03447101,1,18.3875007629395,13.841667175293,44.2225761413574,684.251831054688,33.5,2.20000004768372,31.2999992370605,11.25,19,26.533332824707,9.73333358764648,1555,174,78,20.317403793335,465,295,385,446
31.447845,-87.54110833,1,18.375,13.3000001907349,43.3224754333496,677.953125,33.2000007629395,2.5,30.7000007629395,11.216667175293,19.1666660308838,26.4333343505859,9.83333301544189,1527,172,74,19.5346012115479,456,288,391,423
31.75008833,-88.37210833,1,17.7875003814697,13.9916667938232,44.137752532959,694.550598144531,33.0999984741211,1.39999997615814,31.6999988555908,10.5666666030884,22.783332824707,26.0833320617676,9.01666641235352,1537,173,82,19.8540859222412,463,290,365,443
31.896975,-88.45846667,1,17.7749996185303,14,43.75,705.038696289062,33.2999992370605,1.29999995231628,32,10.4333333969116,22.8333339691162,26.216667175293,8.86666679382324,1517,174,82,21.0204086303711,467,281,350,445
32.25615311,-86.49295807,1,18.2250003814697,12.8333330154419,41.2647399902344,712.570556640625,33.2999992370605,2.20000004768372,31.0999984741211,10.783332824707,23.3166675567627,26.75,9.21666622161865,1369,169,66,22.2138042449951,432,265,325,391
32.24429278,-86.17782154,1,18.2958335876465,12.8083333969116,41.4509162902832,707.133972167969,33.2000007629395,2.29999995231628,30.9000015258789,10.8999996185303,23.3999996185303,26.75,9.35000038146973,1378,167,66,21.5492210388184,429,264,333,390
32.359345,-87.13234167,1,17.8999996185303,12.9166669845581,41.1358795166016,722.728393554688,33.2000007629395,1.79999995231628,31.4000015258789,10.3833332061768,23.0833320617676,26.5499992370605,8.78333377838135,1360,165,68,22.3342361450195,436,259,317,400
32.2571106,-86.73110962,1,18.1416664123535,12.8666667938232,41.3719177246094,710.594604492188,33.2999992370605,2.20000004768372,31.0999984741211,10.7333335876465,23.216667175293,26.6333332061768,9.14999961853027,1365,167,67,22.131160736084,434,265,323,395
32.30847571,-86.37558624,1,18.4541664123535,12.6750001907349,40.625,718.797790527344,33.5,2.29999995231628,31.2000007629395,10.9333333969116,23.5999984741211,27.0166664123535,9.33333301544189,1363,166,65,21.9635486602783,426,263,325,388
32.57683833,-88.194855,1,17.5083332061768,13.8166666030884,41.8686866760254,746.835205078125,33.5,0.5,33,9.75,22.8166656494141,26.4666652679443,8.08333301544189,1437,163,84,21.7370681762695,433,266,334,415
32.486995,-87.78090197,1,17.7291660308838,13.625,41.6666679382324,740.735107421875,33.5999984741211,0.899999976158142,32.6999969482422,9.96666717529297,23.033332824707,26.6166667938232,8.39999961853027,1405,163,81,20.8361206054688,436,269,318,408
32.50376389,-87.50489167,1,17.7625007629395,13.3083333969116,41.3302268981934,737.730346679688,33.4000015258789,1.20000004768372,32.2000007629395,10.0500001907349,23.1000003814697,26.6000003814697,8.46666717529297,1383,165,75,22.0478973388672,439,263,320,404
32.606995,-88.19191667,1,17.4791660308838,13.8083333969116,41.843433380127,746.127746582031,33.5,0.5,33,9.73333358764648,22.783332824707,26.4499988555908,8.06666660308838,1430,163,85,21.3932571411133,431,266,331,410
